"X.U.FEFF.Equipment";"Serialnummer";"TypBez";"BauJ";"Bestelldaten";"SBNR";"Auftrag";"Vertrag";"BewArt";"Meßwert";"Name.1";"Ort";"KDW";"VkOrg";"KM";"technischer.Hinweis";"interne.Bemerkung";"Meßwert..2.";"SendStelle";"SCd";"Gabeln.ink";"Batt.Ladeg";"Reifen.ink";"Anbaug";"Ident.Nr";"Schadenart";"Baugruppe";"Materialkurztext";"Z.Wechsel";"Beginn";"Ende";"Garantie.ab";"Garantie.bis";"Column.34";"Column.35";"Column.36";"Column.37";"Column.38";"Lohn.Koste";"Mat..Koste";"AnschDat";"Währg";"TechnAb";"SourceFile";"Source";"Filtered.to.at.17.13.49"
"4053306";"516211C00722";"RX 20-16";"2012";"214/4501098329/02.10.2012";7018702878;"6009094985";NA;"510";NA;"Mahle Behr GmbH & Co. KG";"Neustadt";"941870";"0070";"20";"Gewaltschaden:Tür ist angefahren,Janiere von der   F-Tür  sind verbogen,Gasdämpfer ist   gebrochen,Schließbolzen ist verbogen";"Gewaltschaden unter 500,00 €.jk";NA;NA;NA;NA;NA;NA;NA;NA;"Gewaltschaden";"Ersetzt";"GASFEDER'325MM/150N";NA;"09/04/2014";"09/04/2014";"19/09/2012";NA;"0.5";NA;NA;NA;NA;"267.54";"47.73";NA;"EUR";"15/04/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4053306";"516211C00722";"RX 20-16";"2012";NA;7016324270;"6009140979";"10083915";"617";NA;"Mahle Behr GmbH & Co. KG";"Neustadt";"941632";"0070";"1";"Reifen hinten re von der Felge gerissen, Stahlbandage um die Hinterachse gewickelt, Bandage entfernt, Gebrauchten Reifen montiert   (kein neuer vor Ort).";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Sonstiges; offnes";"Ersetzt";"Zukaufteil";NA;"23/04/2014";"23/04/2014";"19/09/2012";NA;"0.3";NA;NA;NA;NA;"107.45";"0";NA;"EUR";"25/04/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4053306";"516211C00722";"RX 20-16";"2012";NA;7018702897;"6009158439";NA;"510";NA;"Mahle Behr GmbH & Co. KG";"Neustadt";"941870";"0070";"35";"Gewaltschaden:Dachscheibe gebrochen,Halter Sucher   vorne rechts verbogen,Neigesensorhalter verbogen;   ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4053306";"516211C00722";"RX 20-16";"2012";NA;7018702898;"6009158825";"10083915";"617";NA;"Mahle Behr GmbH & Co. KG";"Neustadt";"941870";"0070";"35";"Wartung mit Abschmierarbeiten durchgeführt,alle Reifen sind verschliessen diese ersetzt,Bolzen und Lager von beiden Neigezylinder   erneuert,Lastketten eingestellt,Hydraulikleitungen von Seitenschub und Gabelzinkenverstellung sind porös bzw Ummantelung h";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oberflächenfehler";"Ersetzt";"AT-BEREIFUNG'157478 N.REP.157477";NA;"29/04/2014";"06/05/2014";"19/09/2012";NA;"0.5";NA;NA;NA;NA;"729.15";"541.73";NA;"EUR";"09/05/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4053306";"516211C00722";"RX 20-16";"2012";NA;7018702922;"6009215192";NA;"510";NA;"Mahle Behr GmbH & Co. KG";"Neustadt";"941870";"0070";"0";"Gewaltschaden:Dachscheibe gebrochen,Halter   gebrochen,Scheinwerfer vorne links verstellt,   ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4053306";"516211C00722";"RX 20-16";"2012";NA;7018702944;"6009256109";"10083915";"617";NA;"Mahle Behr GmbH & Co. KG";"Neustadt";"941870";"0070";"35";"Seitenschubzylinder ist undicht Stapler kann nicht mehr eingesetzt werden..Schadensaufnahme mit E-Teilbestellung";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4053306";"516211C00722";"RX 20-16";"2012";NA;7018703052;"6009468757";"10083915";"617";NA;"Mahle Behr GmbH & Co. KG";"Neustadt";"941870";"0070";"35";"Reifen ist gelöst von der Felge,Fahrzeug abgeschleppt=zwei Lenkreifen erneuert";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4053306";"516211C00722";"RX 20-16";"2012";NA;7018703190;"6009776534";"10083915";"617";NA;"Mahle Behr GmbH & Co. KG";"Neustadt";"941870";"0070";"35";"Hydraulik am Stapler setzt aus,Fehlersuche durchgeführt=Joystick von Bedieneinheit setzt aus ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4053306";"516211C00722";"RX 20-16";"2012";NA;7018703230;"6009823361";NA;"510";NA;"Mahle Behr GmbH & Co. KG";"Neustadt";"941870";"0070";"0";"Gewaltschaden=Gabelzinkenhalter rechts   gebrochen,Halter abgetrennt,Gabelzinke ersetzt   mit einer aus Lagerbestand";"zusammen mit SB 7018703221 / A-6009823338   verrechnen, Festpreis lt. Angebot 87866199";NA;NA;NA;NA;NA;NA;NA;NA;"Gewaltschaden";"Ersetzt";"Zukaufteil";NA;"06/11/2014";"06/11/2014";"19/09/2012";NA;"0";NA;NA;NA;NA;"71.01";"429.2";NA;"EUR";"22/11/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4053306";"516211C00722";"RX 20-16";"2012";NA;7018703248;"6009901376";"10083915";"617";NA;"Mahle Behr GmbH & Co. KG";"Neustadt";"941870";"0070";"35";"ein Reifen(Drehschemel) ist von der Felge gelöst;zwei Lenkreifen ersetzt,Anbaugerät abgeschmiert";NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oberflächenfehler";"Ersetzt";"AT-BEREIFUNG'157478 N.REP.157477";NA;"14/11/2014";"14/11/2014";"19/09/2012";NA;"0.5";NA;NA;NA;NA;"203.69";"73.92";NA;"EUR";"21/11/2014";"Ansgar_2.xlsx";NA;"Untagged"
"4053306";"516211C00722";"RX 20-16";"2012";"214/4501098329/07.01.2014";7018703269;"6009943996";NA;"510";NA;"Mahle Behr GmbH & Co. KG";"Neustadt";"941870";"0070";"0";"Gewaltschaden:Dachscheibe ist gebrochen,Halter   sind defekt,Halter Sucher vorne links   verbogen";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4053306";"516211C00722";"RX 20-16";"2012";"214/4501098329/07.01.2014";7018703291;"6009993454";NA;"510";NA;"Mahle Behr GmbH & Co. KG";"Neustadt";"941870";"0070";"0";"Gewaltschaden:Dachscheibe ist gebrochen,Halter   von Bluespot ist verbogen,Kabelsatz von Sucher   hinten rechts ist abgerissen,";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
